order_id,user_id,order_ts,channel,order_status
O000466,U0291,2025-12-07 11:39:00,네이버,PAID
O000467,U0066,2025-12-07 16:07:00,쿠팡,PAID
O000468,U0006,2025-12-07 19:33:00,네이버,PAID
O000469,U0114,2025-12-07 19:55:00,에이블리,PAID
O000470,U0048,2025-12-07 20:15:00,쿠팡,PAID
O000471,U0197,2025-12-07 22:35:00,자사몰,PAID
O000472,U0258,2025-12-07 22:31:00,지그재그,PAID
O000473,U0123,2025-12-07 13:03:00,자사몰,PAID
O000474,U0206,2025-12-07 10:29:00,지그재그,PAID
O000475,U0255,2025-12-07 10:31:00,쿠팡,PAID
O000476,U0211,2025-12-07 17:00:00,자사몰,PAID
O000477,U0155,2025-12-07 17:13:00,지그재그,PAID
O000478,U0186,2025-12-07 22:14:00,지그재그,PAID
O000479,U0242,2025-12-07 14:45:00,네이버,PAID
O000480,U0113,2025-12-07 14:53:00,자사몰,PAID
O000481,U0267,2025-12-07 10:02:00,자사몰,PAID
O000482,U0209,2025-12-07 18:12:00,자사몰,PAID
O000483,U0110,2025-12-07 21:12:00,쿠팡,PAID
O000484,U0023,2025-12-07 22:43:00,에이블리,PAID
O000485,U0234,2025-12-07 17:08:00,네이버,PAID
O000486,U0283,2025-12-07 22:37:00,에이블리,PAID
O000487,U0090,2025-12-07 11:46:00,네이버,PAID
O000488,U0164,2025-12-07 15:26:00,쿠팡,PAID
O000489,U0140,2025-12-07 14:18:00,자사몰,PAID
O000490,U0262,2025-12-07 20:35:00,자사몰,PAID
O000491,U0111,2025-12-07 18:45:00,자사몰,PAID
O000492,U0067,2025-12-07 19:11:00,에이블리,PAID
O000493,U0059,2025-12-07 17:30:00,네이버,PAID
O000494,U0273,2025-12-07 22:27:00,자사몰,PAID
O000495,U0028,2025-12-07 21:50:00,자사몰,PAID
O000496,U0074,2025-12-07 20:50:00,지그재그,PAID
O000497,U0183,2025-12-07 10:39:00,지그재그,PAID
O000498,U0287,2025-12-07 17:50:00,자사몰,PAID
O000499,U0024,2025-12-07 15:26:00,에이블리,PAID
O000500,U0027,2025-12-07 13:12:00,자사몰,PAID
O000501,U0226,2025-12-07 19:45:00,지그재그,PAID
O000502,U0279,2025-12-07 12:49:00,네이버,PAID
O000503,U0090,2025-12-07 10:11:00,에이블리,PAID
O000504,U0020,2025-12-07 17:16:00,쿠팡,PAID
O000505,U0002,2025-12-07 20:59:00,자사몰,PAID
O000506,U0026,2025-12-07 19:39:00,네이버,PAID
O000507,U0281,2025-12-07 21:45:00,자사몰,PAID
O000508,U0266,2025-12-07 17:10:00,자사몰,PAID
O000509,U0178,2025-12-07 12:42:00,자사몰,PAID
O000510,U0271,2025-12-07 17:52:00,쿠팡,PAID
O000511,U0228,2025-12-07 19:39:00,자사몰,PAID
O000512,U0164,2025-12-07 21:07:00,자사몰,PAID
O000513,U0012,2025-12-07 22:49:00,에이블리,PAID
O000514,U0249,2025-12-08 19:12:00,자사몰,PAID
O000515,U0085,2025-12-08 21:34:00,에이블리,PAID
O000516,U0109,2025-12-08 15:53:00,지그재그,PAID
O000517,U0222,2025-12-08 10:47:00,네이버,PAID
O000518,U0169,2025-12-08 10:03:00,자사몰,PAID
O000519,U0294,2025-12-08 13:26:00,지그재그,PAID
O000520,U0161,2025-12-08 19:07:00,자사몰,PAID
O000521,U0032,2025-12-08 18:02:00,네이버,PAID
O000522,U0257,2025-12-08 21:43:00,자사몰,PAID
O000523,U0224,2025-12-08 22:42:00,자사몰,PAID
O000524,U0069,2025-12-08 21:51:00,네이버,PAID
O000525,U0191,2025-12-08 09:35:00,에이블리,PAID
O000526,U0201,2025-12-08 10:19:00,쿠팡,PAID
O000527,U0176,2025-12-08 19:54:00,자사몰,PAID
O000528,U0129,2025-12-08 11:42:00,자사몰,PAID
O000529,U0281,2025-12-08 17:04:00,쿠팡,PAID
O000530,U0101,2025-12-08 16:21:00,네이버,PAID
O000531,U0051,2025-12-08 10:57:00,자사몰,PAID
O000532,U0156,2025-12-08 11:36:00,네이버,PAID
O000533,U0219,2025-12-08 14:15:00,자사몰,PAID
O000534,U0223,2025-12-08 14:08:00,자사몰,PAID
O000535,U0236,2025-12-08 21:19:00,쿠팡,PAID
O000536,U0041,2025-12-08 22:52:00,지그재그,PAID
O000537,U0039,2025-12-08 09:54:00,네이버,PAID
O000538,U0296,2025-12-08 18:13:00,쿠팡,PAID
O000539,U0276,2025-12-08 21:09:00,쿠팡,PAID
O000540,U0148,2025-12-08 17:32:00,자사몰,PAID
O000541,U0122,2025-12-08 21:39:00,지그재그,PAID
O000542,U0228,2025-12-08 18:36:00,자사몰,PAID
O000543,U0247,2025-12-08 09:14:00,에이블리,PAID
O000544,U0021,2025-12-08 17:58:00,네이버,PAID
O000545,U0232,2025-12-08 09:41:00,지그재그,PAID
O000546,U0140,2025-12-08 13:37:00,지그재그,PAID
O000547,U0193,2025-12-08 19:57:00,자사몰,PAID
O000548,U0114,2025-12-08 14:52:00,쿠팡,PAID
O000549,U0003,2025-12-08 11:28:00,쿠팡,PAID
O000550,U0143,2025-12-08 11:10:00,자사몰,PAID
O000551,U0117,2025-12-08 14:46:00,쿠팡,PAID
O000552,U0107,2025-12-08 19:53:00,쿠팡,PAID
O000553,U0082,2025-12-08 17:02:00,자사몰,PAID
O000554,U0092,2025-12-08 15:38:00,쿠팡,PAID
O000555,U0145,2025-12-08 12:28:00,에이블리,PAID
O000556,U0087,2025-12-08 15:38:00,자사몰,PAID
O000557,U0093,2025-12-08 17:16:00,네이버,PAID
O000558,U0232,2025-12-08 10:14:00,쿠팡,PAID
O000559,U0103,2025-12-08 17:43:00,쿠팡,PAID
O000560,U0090,2025-12-08 18:38:00,쿠팡,PAID
O000561,U0060,2025-12-08 19:08:00,자사몰,PAID
O000562,U0220,2025-12-08 14:55:00,쿠팡,PAID
O000563,U0246,2025-12-08 15:22:00,네이버,PAID
O000564,U0294,2025-12-08 11:16:00,자사몰,PAID
O000565,U0042,2025-12-08 17:26:00,자사몰,PAID
O000566,U0003,2025-12-08 10:33:00,쿠팡,PAID
O000567,U0161,2025-12-08 10:09:00,쿠팡,PAID
O000568,U0274,2025-12-08 14:39:00,쿠팡,PAID
O000569,U0104,2025-12-08 21:35:00,쿠팡,PAID
O000570,U0247,2025-12-08 13:36:00,자사몰,PAID
O000571,U0070,2025-12-08 19:07:00,지그재그,PAID
O000572,U0082,2025-12-08 17:25:00,자사몰,PAID
O000573,U0026,2025-12-08 19:00:00,자사몰,PAID
O000574,U0222,2025-12-08 13:14:00,자사몰,PAID
O000575,U0205,2025-12-08 17:18:00,네이버,PAID
O000576,U0089,2025-12-08 16:00:00,네이버,PAID
O000577,U0265,2025-12-08 09:50:00,자사몰,PAID
O000578,U0086,2025-12-08 14:15:00,네이버,PAID
O000579,U0204,2025-12-08 15:25:00,자사몰,PAID
O000580,U0046,2025-12-08 20:53:00,쿠팡,PAID
O000581,U0141,2025-12-08 12:29:00,자사몰,PAID
O000582,U0208,2025-12-08 17:04:00,쿠팡,PAID
O000583,U0262,2025-12-08 17:52:00,에이블리,PAID
O000584,U0193,2025-12-08 21:15:00,쿠팡,PAID
O000585,U0235,2025-12-08 22:01:00,지그재그,PAID
O000586,U0112,2025-12-08 12:51:00,네이버,PAID
O000587,U0004,2025-12-08 13:15:00,네이버,PAID
O000588,U0175,2025-12-08 11:30:00,자사몰,PAID
O000589,U0137,2025-12-09 20:43:00,자사몰,PAID
O000590,U0120,2025-12-09 22:16:00,네이버,PAID
O000591,U0182,2025-12-09 10:07:00,자사몰,PAID
O000592,U0003,2025-12-09 17:02:00,네이버,PAID
O000593,U0294,2025-12-09 16:11:00,지그재그,PAID
O000594,U0113,2025-12-09 11:03:00,네이버,PAID
O000595,U0276,2025-12-09 14:25:00,자사몰,PAID
O000596,U0061,2025-12-09 16:20:00,네이버,PAID
O000597,U0194,2025-12-09 14:23:00,쿠팡,PAID
O000598,U0134,2025-12-09 16:39:00,자사몰,PAID
O000599,U0107,2025-12-09 21:23:00,쿠팡,PAID
O000600,U0092,2025-12-09 18:43:00,쿠팡,PAID
O000601,U0120,2025-12-09 22:24:00,쿠팡,PAID
O000602,U0076,2025-12-09 09:11:00,쿠팡,PAID
O000603,U0264,2025-12-09 14:50:00,쿠팡,PAID
O000604,U0290,2025-12-09 10:44:00,자사몰,PAID
O000605,U0243,2025-12-09 10:28:00,지그재그,PAID
O000606,U0286,2025-12-09 21:16:00,쿠팡,PAID
O000607,U0101,2025-12-09 19:41:00,쿠팡,PAID
O000608,U0166,2025-12-09 16:49:00,네이버,PAID
O000609,U0237,2025-12-09 11:55:00,네이버,PAID
O000610,U0215,2025-12-09 18:25:00,네이버,PAID
O000611,U0116,2025-12-09 19:18:00,자사몰,PAID
O000612,U0138,2025-12-09 21:55:00,지그재그,PAID
O000613,U0230,2025-12-09 11:54:00,쿠팡,PAID
O000614,U0128,2025-12-09 20:47:00,에이블리,PAID
O000615,U0048,2025-12-09 16:35:00,자사몰,PAID
O000616,U0042,2025-12-09 18:09:00,자사몰,PAID
O000617,U0158,2025-12-09 20:18:00,자사몰,PAID
O000618,U0087,2025-12-09 19:22:00,자사몰,PAID
O000619,U0276,2025-12-09 17:28:00,에이블리,PAID
O000620,U0233,2025-12-09 19:56:00,네이버,PAID
O000621,U0273,2025-12-09 14:30:00,자사몰,PAID
O000622,U0211,2025-12-09 13:00:00,자사몰,PAID
O000623,U0069,2025-12-09 16:34:00,자사몰,PAID
O000624,U0244,2025-12-09 21:27:00,자사몰,PAID
O000625,U0003,2025-12-09 12:26:00,쿠팡,PAID
O000626,U0199,2025-12-09 12:16:00,지그재그,PAID
O000627,U0139,2025-12-09 20:34:00,자사몰,PAID
O000628,U0093,2025-12-09 10:40:00,자사몰,PAID
O000629,U0251,2025-12-09 09:09:00,자사몰,PAID
O000630,U0144,2025-12-09 20:28:00,자사몰,PAID
O000631,U0111,2025-12-09 13:50:00,자사몰,PAID
O000632,U0016,2025-12-09 22:48:00,자사몰,PAID
O000633,U0036,2025-12-09 11:12:00,쿠팡,PAID
O000634,U0006,2025-12-09 21:45:00,자사몰,PAID
O000635,U0126,2025-12-09 09:12:00,네이버,PAID
O000636,U0106,2025-12-09 19:19:00,쿠팡,PAID
O000637,U0281,2025-12-09 13:30:00,쿠팡,PAID
O000638,U0026,2025-12-09 12:07:00,지그재그,PAID
O000639,U0085,2025-12-09 18:07:00,네이버,PAID
O000640,U0243,2025-12-09 11:23:00,네이버,PAID
O000641,U0046,2025-12-09 14:59:00,네이버,PAID
O000642,U0078,2025-12-09 21:06:00,네이버,PAID
O000643,U0285,2025-12-09 21:22:00,네이버,PAID
O000644,U0193,2025-12-09 11:16:00,자사몰,PAID
O000645,U0150,2025-12-09 16:12:00,쿠팡,PAID
O000646,U0239,2025-12-09 22:38:00,자사몰,PAID
O000647,U0151,2025-12-09 17:23:00,지그재그,PAID
O000648,U0194,2025-12-09 09:39:00,네이버,PAID
O000649,U0032,2025-12-09 17:52:00,네이버,PAID
O000650,U0282,2025-12-09 13:20:00,자사몰,PAID
O000651,U0267,2025-12-09 09:53:00,네이버,PAID
O000652,U0098,2025-12-09 18:41:00,자사몰,PAID
O000653,U0131,2025-12-09 12:38:00,자사몰,PAID
O000654,U0106,2025-12-09 22:05:00,네이버,PAID
O000655,U0212,2025-12-10 21:45:00,지그재그,PAID
O000656,U0020,2025-12-10 22:19:00,네이버,PAID
O000657,U0049,2025-12-10 12:34:00,자사몰,PAID
O000658,U0127,2025-12-10 11:35:00,쿠팡,PAID
O000659,U0295,2025-12-10 16:44:00,자사몰,PAID
O000660,U0092,2025-12-10 17:21:00,쿠팡,PAID
O000661,U0226,2025-12-10 14:35:00,에이블리,PAID
O000662,U0220,2025-12-10 14:38:00,지그재그,PAID
O000663,U0281,2025-12-10 13:23:00,에이블리,PAID
O000664,U0145,2025-12-10 17:08:00,쿠팡,PAID
O000665,U0113,2025-12-10 14:01:00,자사몰,PAID
O000666,U0283,2025-12-10 18:59:00,쿠팡,PAID
O000667,U0070,2025-12-10 18:15:00,자사몰,PAID
O000668,U0292,2025-12-10 12:46:00,자사몰,PAID
O000669,U0088,2025-12-10 20:44:00,쿠팡,PAID
O000670,U0019,2025-12-10 18:24:00,네이버,PAID
O000671,U0171,2025-12-10 22:27:00,자사몰,PAID
O000672,U0116,2025-12-10 22:38:00,네이버,PAID
O000673,U0027,2025-12-10 09:20:00,자사몰,PAID
O000674,U0113,2025-12-10 19:46:00,자사몰,PAID
O000675,U0258,2025-12-10 15:18:00,자사몰,PAID
O000676,U0042,2025-12-10 20:03:00,쿠팡,PAID
O000677,U0066,2025-12-10 16:35:00,네이버,PAID
O000678,U0100,2025-12-10 20:33:00,쿠팡,PAID
O000679,U0220,2025-12-10 18:05:00,자사몰,PAID
O000680,U0178,2025-12-10 14:38:00,자사몰,PAID
O000681,U0179,2025-12-10 21:28:00,네이버,PAID
O000682,U0102,2025-12-10 11:48:00,네이버,PAID
O000683,U0027,2025-12-10 18:59:00,자사몰,PAID
O000684,U0007,2025-12-10 21:07:00,자사몰,PAID
O000685,U0275,2025-12-10 17:33:00,자사몰,PAID
O000686,U0072,2025-12-10 19:01:00,네이버,PAID
O000687,U0022,2025-12-10 09:18:00,자사몰,PAID
O000688,U0027,2025-12-10 09:04:00,쿠팡,PAID
O000689,U0184,2025-12-10 09:18:00,지그재그,PAID
O000690,U0194,2025-12-10 20:06:00,쿠팡,PAID
O000691,U0045,2025-12-10 17:29:00,자사몰,PAID
O000692,U0271,2025-12-10 16:25:00,자사몰,PAID
O000693,U0180,2025-12-10 13:15:00,자사몰,PAID
O000694,U0131,2025-12-10 22:01:00,지그재그,PAID
O000695,U0201,2025-12-10 10:46:00,네이버,PAID
O000696,U0116,2025-12-10 18:09:00,쿠팡,PAID
O000697,U0168,2025-12-10 11:13:00,쿠팡,PAID
O000698,U0103,2025-12-10 13:44:00,지그재그,PAID
O000699,U0220,2025-12-10 21:09:00,에이블리,PAID
O000700,U0162,2025-12-10 17:46:00,자사몰,PAID
O000701,U0074,2025-12-10 21:20:00,네이버,PAID
O000702,U0140,2025-12-10 12:06:00,자사몰,PAID
O000703,U0136,2025-12-10 18:14:00,네이버,PAID
O000704,U0183,2025-12-10 21:30:00,자사몰,PAID
O000705,U0191,2025-12-10 15:31:00,자사몰,PAID
O000706,U0016,2025-12-10 09:59:00,쿠팡,PAID
O000707,U0103,2025-12-10 10:11:00,네이버,PAID
O000708,U0166,2025-12-10 12:27:00,지그재그,PAID
O000709,U0194,2025-12-10 15:39:00,네이버,PAID
O000710,U0019,2025-12-10 16:29:00,쿠팡,PAID
O000711,U0202,2025-12-10 09:35:00,에이블리,PAID
O000712,U0025,2025-12-10 16:25:00,자사몰,PAID
O000713,U0085,2025-12-10 18:58:00,쿠팡,PAID
O000714,U0237,2025-12-10 16:05:00,지그재그,PAID
O000715,U0299,2025-12-10 20:34:00,에이블리,PAID
O000716,U0012,2025-12-10 18:57:00,자사몰,PAID
O000717,U0046,2025-12-10 20:41:00,자사몰,PAID
O000718,U0063,2025-12-10 20:28:00,자사몰,PAID
O000719,U0196,2025-12-10 17:39:00,네이버,PAID
O000720,U0087,2025-12-10 18:55:00,에이블리,PAID
O000721,U0074,2025-12-10 20:03:00,자사몰,PAID
O000722,U0228,2025-12-10 11:07:00,자사몰,PAID
O000723,U0129,2025-12-10 16:54:00,자사몰,PAID
O000724,U0121,2025-12-10 19:30:00,자사몰,PAID
O000725,U0125,2025-12-10 13:39:00,지그재그,PAID
O000726,U0025,2025-12-10 09:41:00,자사몰,PAID
O000727,U0295,2025-12-10 13:21:00,지그재그,PAID
O000728,U0091,2025-12-11 13:39:00,자사몰,PAID
O000729,U0287,2025-12-11 16:47:00,자사몰,PAID
O000730,U0165,2025-12-11 15:52:00,자사몰,PAID
O000731,U0033,2025-12-11 11:07:00,자사몰,PAID
O000732,U0211,2025-12-11 20:13:00,쿠팡,PAID
O000733,U0270,2025-12-11 16:46:00,에이블리,PAID
O000734,U0147,2025-12-11 22:20:00,쿠팡,PAID
O000735,U0181,2025-12-11 18:36:00,에이블리,PAID
O000736,U0252,2025-12-11 18:14:00,지그재그,PAID
O000737,U0060,2025-12-11 12:51:00,네이버,PAID
O000738,U0170,2025-12-11 21:40:00,자사몰,PAID
O000739,U0144,2025-12-11 10:19:00,자사몰,PAID
O000740,U0003,2025-12-11 14:21:00,자사몰,PAID
O000741,U0014,2025-12-11 12:21:00,지그재그,PAID
O000742,U0242,2025-12-11 19:08:00,네이버,PAID
O000743,U0274,2025-12-11 16:50:00,지그재그,PAID
O000744,U0289,2025-12-11 14:35:00,네이버,PAID
O000745,U0169,2025-12-11 21:22:00,네이버,PAID
O000746,U0015,2025-12-11 15:40:00,자사몰,PAID
O000747,U0199,2025-12-11 10:55:00,자사몰,PAID
O000748,U0161,2025-12-11 13:26:00,네이버,PAID
O000749,U0231,2025-12-11 13:13:00,지그재그,PAID
O000750,U0019,2025-12-11 10:28:00,네이버,PAID
O000751,U0256,2025-12-11 14:59:00,자사몰,PAID
O000752,U0167,2025-12-11 22:06:00,자사몰,PAID
O000753,U0105,2025-12-11 16:24:00,네이버,PAID
O000754,U0159,2025-12-11 19:54:00,에이블리,PAID
O000755,U0023,2025-12-11 21:42:00,자사몰,PAID
O000756,U0159,2025-12-11 12:20:00,네이버,PAID
O000757,U0163,2025-12-11 19:07:00,네이버,PAID
O000758,U0007,2025-12-11 17:32:00,에이블리,PAID
O000759,U0163,2025-12-11 20:51:00,자사몰,PAID
O000760,U0159,2025-12-11 14:34:00,네이버,PAID
O000761,U0025,2025-12-11 09:05:00,자사몰,PAID
O000762,U0228,2025-12-11 13:21:00,네이버,PAID
O000763,U0273,2025-12-11 21:48:00,자사몰,PAID
O000764,U0239,2025-12-11 13:43:00,자사몰,PAID
O000765,U0118,2025-12-11 11:55:00,에이블리,PAID
O000766,U0169,2025-12-11 14:29:00,네이버,PAID
O000767,U0179,2025-12-11 22:10:00,쿠팡,PAID
O000768,U0065,2025-12-11 15:52:00,쿠팡,PAID
O000769,U0036,2025-12-11 17:29:00,네이버,PAID
O000770,U0124,2025-12-11 16:24:00,쿠팡,PAID
O000771,U0220,2025-12-11 15:36:00,네이버,PAID
O000772,U0088,2025-12-11 10:47:00,네이버,PAID
O000773,U0237,2025-12-11 10:52:00,자사몰,PAID
O000774,U0035,2025-12-11 19:52:00,쿠팡,PAID
O000775,U0253,2025-12-11 09:05:00,네이버,PAID
O000776,U0000,2025-12-11 19:09:00,네이버,PAID
O000777,U0295,2025-12-11 12:43:00,쿠팡,PAID
O000778,U0155,2025-12-11 15:45:00,에이블리,PAID
O000779,U0261,2025-12-11 11:54:00,쿠팡,PAID
O000780,U0027,2025-12-11 17:52:00,자사몰,PAID
O000781,U0015,2025-12-11 20:37:00,자사몰,PAID
O000782,U0207,2025-12-11 17:13:00,자사몰,PAID
O000783,U0284,2025-12-11 14:53:00,자사몰,PAID
O000784,U0064,2025-12-11 10:41:00,자사몰,PAID
O000785,U0223,2025-12-11 11:05:00,에이블리,PAID
O000786,U0233,2025-12-11 20:38:00,지그재그,PAID
O000787,U0217,2025-12-11 16:24:00,쿠팡,PAID
O000788,U0003,2025-12-11 22:46:00,쿠팡,PAID
O000789,U0279,2025-12-11 09:02:00,쿠팡,PAID
O000790,U0297,2025-12-11 20:05:00,쿠팡,PAID
O000791,U0143,2025-12-11 10:33:00,쿠팡,PAID
O000792,U0039,2025-12-11 17:51:00,네이버,PAID
O000793,U0005,2025-12-11 17:57:00,쿠팡,PAID
O000794,U0180,2025-12-12 21:18:00,에이블리,PAID
O000795,U0155,2025-12-12 18:16:00,네이버,PAID
O000796,U0293,2025-12-12 13:51:00,자사몰,PAID
O000797,U0042,2025-12-12 10:54:00,자사몰,PAID
O000798,U0143,2025-12-12 13:00:00,자사몰,PAID
O000799,U0077,2025-12-12 14:51:00,네이버,PAID
O000800,U0248,2025-12-12 17:55:00,자사몰,PAID
O000801,U0078,2025-12-12 21:26:00,지그재그,PAID
O000802,U0085,2025-12-12 20:53:00,자사몰,PAID
O000803,U0059,2025-12-12 16:25:00,자사몰,PAID
O000804,U0272,2025-12-12 19:45:00,자사몰,PAID
O000805,U0222,2025-12-12 21:28:00,자사몰,PAID
O000806,U0021,2025-12-12 17:40:00,자사몰,PAID
O000807,U0139,2025-12-12 13:51:00,자사몰,PAID
O000808,U0236,2025-12-12 20:15:00,네이버,PAID
O000809,U0266,2025-12-12 20:11:00,자사몰,PAID
O000810,U0034,2025-12-12 10:33:00,자사몰,PAID
O000811,U0145,2025-12-12 09:01:00,자사몰,PAID
O000812,U0111,2025-12-12 19:07:00,에이블리,PAID
O000813,U0192,2025-12-12 19:36:00,네이버,PAID
O000814,U0129,2025-12-12 19:59:00,자사몰,PAID
O000815,U0141,2025-12-12 20:57:00,네이버,PAID
O000816,U0082,2025-12-12 13:49:00,네이버,PAID
O000817,U0030,2025-12-12 22:16:00,자사몰,PAID
O000818,U0102,2025-12-12 11:41:00,네이버,PAID
O000819,U0220,2025-12-12 19:06:00,자사몰,PAID
O000820,U0037,2025-12-12 20:16:00,자사몰,PAID
O000821,U0076,2025-12-12 09:59:00,네이버,PAID
O000822,U0168,2025-12-12 18:00:00,에이블리,PAID
O000823,U0223,2025-12-12 20:49:00,쿠팡,PAID
O000824,U0196,2025-12-12 22:49:00,에이블리,PAID
O000825,U0183,2025-12-12 13:25:00,자사몰,PAID
O000826,U0174,2025-12-12 16:48:00,자사몰,PAID
O000827,U0283,2025-12-12 15:42:00,자사몰,PAID
O000828,U0054,2025-12-12 14:31:00,네이버,PAID
O000829,U0097,2025-12-12 12:01:00,자사몰,PAID
O000830,U0199,2025-12-12 17:41:00,자사몰,PAID
O000831,U0230,2025-12-12 09:02:00,에이블리,PAID
O000832,U0021,2025-12-12 12:51:00,쿠팡,PAID
O000833,U0274,2025-12-12 18:14:00,자사몰,PAID
O000834,U0009,2025-12-12 18:02:00,쿠팡,PAID
O000835,U0088,2025-12-12 13:52:00,네이버,PAID
O000836,U0032,2025-12-12 10:07:00,지그재그,PAID
O000837,U0032,2025-12-12 15:21:00,지그재그,PAID
O000838,U0061,2025-12-12 18:34:00,에이블리,PAID
O000839,U0109,2025-12-12 18:11:00,네이버,PAID
O000840,U0212,2025-12-12 14:35:00,자사몰,PAID
O000841,U0020,2025-12-12 21:54:00,자사몰,PAID
O000842,U0008,2025-12-12 10:00:00,지그재그,PAID
O000843,U0145,2025-12-12 21:50:00,쿠팡,PAID
O000844,U0073,2025-12-12 17:28:00,네이버,PAID
O000845,U0019,2025-12-12 20:31:00,쿠팡,PAID
O000846,U0154,2025-12-12 09:35:00,자사몰,PAID
O000847,U0048,2025-12-12 22:48:00,네이버,PAID
O000848,U0106,2025-12-12 12:07:00,자사몰,PAID
O000849,U0242,2025-12-12 11:42:00,쿠팡,PAID
O000850,U0107,2025-12-12 14:39:00,쿠팡,PAID
O000851,U0275,2025-12-12 21:01:00,자사몰,PAID
O000852,U0227,2025-12-12 14:26:00,쿠팡,PAID
O000853,U0117,2025-12-12 14:14:00,네이버,PAID
O000854,U0102,2025-12-12 12:04:00,자사몰,PAID
O000855,U0110,2025-12-12 16:11:00,에이블리,PAID
O000856,U0099,2025-12-12 13:12:00,네이버,PAID
O000857,U0030,2025-12-12 10:54:00,자사몰,PAID
O000858,U0175,2025-12-12 13:38:00,자사몰,PAID
O000859,U0087,2025-12-12 17:54:00,쿠팡,PAID
O000860,U0250,2025-12-13 12:37:00,지그재그,PAID
O000861,U0219,2025-12-13 12:15:00,네이버,PAID
O000862,U0076,2025-12-13 09:26:00,에이블리,PAID
O000863,U0258,2025-12-13 17:25:00,자사몰,PAID
O000864,U0050,2025-12-13 12:05:00,쿠팡,PAID
O000865,U0208,2025-12-13 11:22:00,에이블리,PAID
O000866,U0008,2025-12-13 13:10:00,쿠팡,PAID
O000867,U0298,2025-12-13 16:29:00,자사몰,PAID
O000868,U0094,2025-12-13 14:40:00,네이버,PAID
O000869,U0197,2025-12-13 14:33:00,지그재그,PAID
O000870,U0277,2025-12-13 12:50:00,쿠팡,PAID
O000871,U0028,2025-12-13 19:23:00,쿠팡,PAID
O000872,U0020,2025-12-13 11:41:00,자사몰,PAID
O000873,U0104,2025-12-13 14:15:00,자사몰,PAID
O000874,U0297,2025-12-13 20:13:00,지그재그,PAID
O000875,U0180,2025-12-13 17:43:00,지그재그,PAID
O000876,U0248,2025-12-13 22:07:00,쿠팡,PAID
O000877,U0272,2025-12-13 16:39:00,지그재그,PAID
O000878,U0033,2025-12-13 16:05:00,자사몰,PAID
O000879,U0039,2025-12-13 13:07:00,자사몰,PAID
O000880,U0104,2025-12-13 19:01:00,쿠팡,PAID
O000881,U0067,2025-12-13 15:28:00,쿠팡,PAID
O000882,U0032,2025-12-13 21:14:00,자사몰,PAID
O000883,U0296,2025-12-13 19:50:00,자사몰,PAID
O000884,U0271,2025-12-13 16:29:00,지그재그,PAID
O000885,U0156,2025-12-13 13:14:00,자사몰,PAID
O000886,U0024,2025-12-13 13:29:00,자사몰,PAID
O000887,U0146,2025-12-13 11:53:00,자사몰,PAID
O000888,U0078,2025-12-13 10:02:00,자사몰,PAID
O000889,U0189,2025-12-13 17:45:00,자사몰,PAID
O000890,U0075,2025-12-13 17:10:00,자사몰,PAID
O000891,U0207,2025-12-13 21:09:00,에이블리,PAID
O000892,U0279,2025-12-13 14:41:00,에이블리,PAID
O000893,U0293,2025-12-13 21:36:00,네이버,PAID
O000894,U0057,2025-12-13 09:08:00,네이버,PAID
O000895,U0205,2025-12-13 12:28:00,네이버,PAID
O000896,U0298,2025-12-13 21:59:00,쿠팡,PAID
O000897,U0228,2025-12-13 10:32:00,네이버,PAID
O000898,U0261,2025-12-13 19:23:00,에이블리,PAID
O000899,U0189,2025-12-13 09:18:00,자사몰,PAID
O000900,U0287,2025-12-13 20:56:00,자사몰,PAID
O000901,U0147,2025-12-13 20:57:00,자사몰,PAID
O000902,U0044,2025-12-13 13:30:00,자사몰,PAID
O000903,U0192,2025-12-13 15:40:00,자사몰,PAID
O000904,U0290,2025-12-13 11:12:00,네이버,PAID
O000905,U0251,2025-12-13 22:19:00,자사몰,PAID
O000906,U0237,2025-12-13 21:00:00,자사몰,PAID
O000907,U0241,2025-12-13 19:57:00,자사몰,PAID
O000908,U0125,2025-12-13 21:17:00,자사몰,PAID
O000909,U0185,2025-12-13 18:27:00,쿠팡,PAID
O000910,U0061,2025-12-13 20:36:00,자사몰,PAID
O000911,U0029,2025-12-13 16:56:00,자사몰,PAID
O000912,U0139,2025-12-13 19:58:00,자사몰,PAID
O000913,U0039,2025-12-13 21:40:00,쿠팡,PAID
O000914,U0085,2025-12-13 22:20:00,쿠팡,PAID
O000915,U0185,2025-12-13 18:22:00,자사몰,PAID
O000916,U0190,2025-12-13 15:21:00,네이버,PAID
O000917,U0257,2025-12-13 12:50:00,자사몰,PAID
O000918,U0269,2025-12-13 20:35:00,지그재그,PAID
O000919,U0235,2025-12-13 10:52:00,에이블리,PAID
