order_product_id,order_id,user_id,order_ts,channel,product_id,qty,gross_amount,discount_amount,net_sales_amount,influencer_id,coupon_id
OPO000232_P003,O000232,U0091,2025-12-04 10:33:00,자사몰,P003,1,59000,0,59000,,
OPO000233_P005,O000233,U0129,2025-12-04 13:50:00,지그재그,P005,1,69000,0,69000,,
OPO000234_P013,O000234,U0235,2025-12-04 20:14:00,쿠팡,P013,1,149000,0,149000,,
OPO000235_P000,O000235,U0016,2025-12-04 15:24:00,자사몰,P000,1,29000,0,29000,,
OPO000236_P005,O000236,U0087,2025-12-04 22:27:00,자사몰,P005,1,69000,0,69000,,
OPO000237_P013,O000237,U0048,2025-12-04 09:14:00,지그재그,P013,1,149000,0,149000,,
OPO000238_P014,O000238,U0290,2025-12-04 09:59:00,쿠팡,P014,1,85000,0,85000,,
OPO000239_P005,O000239,U0278,2025-12-04 09:11:00,쿠팡,P005,1,69000,0,69000,,
OPO000239_P000,O000239,U0278,2025-12-04 09:11:00,쿠팡,P000,1,29000,0,29000,,
OPO000240_P001,O000240,U0073,2025-12-04 20:52:00,네이버,P001,1,49000,0,49000,,
OPO000241_P014,O000241,U0288,2025-12-04 22:54:00,자사몰,P014,1,85000,0,85000,,
OPO000242_P011,O000242,U0196,2025-12-04 11:50:00,네이버,P011,1,55000,0,55000,,
OPO000242_P001,O000242,U0196,2025-12-04 11:50:00,네이버,P001,1,49000,0,49000,,
OPO000243_P005,O000243,U0177,2025-12-04 15:14:00,자사몰,P005,1,69000,0,69000,,
OPO000243_P009,O000243,U0177,2025-12-04 15:14:00,자사몰,P009,1,98000,0,98000,,
OPO000244_P012,O000244,U0203,2025-12-04 14:01:00,에이블리,P012,1,65000,0,65000,,
OPO000245_P010,O000245,U0251,2025-12-04 17:24:00,자사몰,P010,1,38000,0,38000,,
OPO000246_P011,O000246,U0194,2025-12-04 18:18:00,자사몰,P011,1,55000,3000,52000,,C001
OPO000247_P005,O000247,U0194,2025-12-04 19:09:00,네이버,P005,1,69000,0,69000,,
OPO000248_P004,O000248,U0046,2025-12-04 13:28:00,자사몰,P004,1,79000,0,79000,,
OPO000249_P006,O000249,U0044,2025-12-04 16:35:00,자사몰,P006,1,45000,0,45000,,
OPO000250_P005,O000250,U0045,2025-12-04 10:38:00,자사몰,P005,1,69000,0,69000,,
OPO000251_P014,O000251,U0006,2025-12-04 15:49:00,자사몰,P014,1,85000,0,85000,,
OPO000252_P002,O000252,U0124,2025-12-04 11:43:00,쿠팡,P002,1,89000,0,89000,,
OPO000253_P006,O000253,U0137,2025-12-04 10:10:00,쿠팡,P006,1,45000,0,45000,,
OPO000254_P009,O000254,U0039,2025-12-04 12:46:00,자사몰,P009,1,98000,0,98000,,
OPO000255_P005,O000255,U0234,2025-12-04 13:00:00,자사몰,P005,1,69000,0,69000,,
OPO000255_P013,O000255,U0234,2025-12-04 13:00:00,자사몰,P013,1,149000,0,149000,,
OPO000256_P010,O000256,U0168,2025-12-04 15:52:00,쿠팡,P010,1,38000,0,38000,,
OPO000256_P009,O000256,U0168,2025-12-04 15:52:00,쿠팡,P009,1,98000,0,98000,,
OPO000257_P002,O000257,U0164,2025-12-04 20:12:00,네이버,P002,1,89000,0,89000,,
OPO000258_P009,O000258,U0163,2025-12-04 20:40:00,자사몰,P009,1,98000,0,98000,,
OPO000259_P001,O000259,U0166,2025-12-04 22:50:00,자사몰,P001,1,49000,0,49000,,
OPO000260_P008,O000260,U0102,2025-12-04 17:11:00,쿠팡,P008,1,120000,12000,108000,,C003
OPO000261_P013,O000261,U0107,2025-12-04 13:53:00,쿠팡,P013,1,149000,0,149000,,
OPO000262_P004,O000262,U0209,2025-12-04 11:40:00,네이버,P004,1,79000,0,79000,,
OPO000263_P007,O000263,U0216,2025-12-04 10:28:00,네이버,P007,1,32000,0,32000,,
OPO000263_P009,O000263,U0216,2025-12-04 10:28:00,네이버,P009,1,98000,0,98000,,
OPO000264_P000,O000264,U0259,2025-12-04 22:44:00,에이블리,P000,1,29000,0,29000,,
OPO000265_P014,O000265,U0184,2025-12-04 21:34:00,네이버,P014,1,85000,8500,76500,,C003
OPO000266_P010,O000266,U0181,2025-12-04 18:02:00,자사몰,P010,1,38000,0,38000,,
OPO000267_P000,O000267,U0204,2025-12-04 14:50:00,에이블리,P000,1,29000,3000,26000,,C001
OPO000268_P005,O000268,U0265,2025-12-04 20:36:00,쿠팡,P005,1,69000,0,69000,,
OPO000269_P006,O000269,U0256,2025-12-04 09:30:00,자사몰,P006,1,45000,0,45000,,
OPO000270_P005,O000270,U0043,2025-12-04 20:09:00,자사몰,P005,1,69000,0,69000,,
OPO000271_P011,O000271,U0105,2025-12-04 14:30:00,쿠팡,P011,1,55000,0,55000,,
OPO000272_P000,O000272,U0163,2025-12-04 09:51:00,자사몰,P000,1,29000,0,29000,,
OPO000273_P003,O000273,U0055,2025-12-04 11:59:00,네이버,P003,1,59000,0,59000,,
OPO000273_P008,O000273,U0055,2025-12-04 11:59:00,네이버,P008,1,120000,0,120000,,
OPO000274_P006,O000274,U0081,2025-12-04 15:29:00,자사몰,P006,1,45000,0,45000,,
OPO000275_P009,O000275,U0095,2025-12-04 15:25:00,네이버,P009,1,98000,0,98000,,
OPO000276_P003,O000276,U0230,2025-12-04 15:00:00,쿠팡,P003,1,59000,0,59000,,
OPO000277_P005,O000277,U0032,2025-12-04 21:55:00,쿠팡,P005,1,69000,0,69000,,
OPO000278_P010,O000278,U0234,2025-12-04 19:55:00,자사몰,P010,1,38000,0,38000,,
OPO000279_P013,O000279,U0198,2025-12-04 18:07:00,네이버,P013,1,149000,0,149000,,
OPO000280_P009,O000280,U0088,2025-12-04 20:51:00,지그재그,P009,1,98000,0,98000,,
OPO000281_P005,O000281,U0068,2025-12-04 12:19:00,자사몰,P005,1,69000,0,69000,,
OPO000282_P006,O000282,U0261,2025-12-04 18:08:00,자사몰,P006,1,45000,0,45000,,
OPO000283_P008,O000283,U0275,2025-12-04 19:59:00,네이버,P008,1,120000,0,120000,,
OPO000283_P002,O000283,U0275,2025-12-04 19:59:00,네이버,P002,1,89000,0,89000,,
OPO000284_P013,O000284,U0071,2025-12-04 22:28:00,자사몰,P013,1,149000,0,149000,,
OPO000285_P008,O000285,U0004,2025-12-04 12:52:00,쿠팡,P008,1,120000,0,120000,,
OPO000286_P007,O000286,U0253,2025-12-04 16:26:00,쿠팡,P007,1,32000,0,32000,,
OPO000287_P000,O000287,U0042,2025-12-04 21:48:00,쿠팡,P000,1,29000,0,29000,,
OPO000288_P012,O000288,U0275,2025-12-04 21:29:00,자사몰,P012,1,65000,0,65000,,
OPO000289_P008,O000289,U0281,2025-12-04 18:07:00,쿠팡,P008,1,120000,0,120000,,
OPO000290_P007,O000290,U0187,2025-12-04 21:02:00,쿠팡,P007,1,32000,0,32000,,
OPO000291_P004,O000291,U0217,2025-12-04 22:41:00,자사몰,P004,1,79000,0,79000,,
OPO000292_P007,O000292,U0016,2025-12-04 14:55:00,쿠팡,P007,1,32000,0,32000,,
OPO000292_P013,O000292,U0016,2025-12-04 14:55:00,쿠팡,P013,1,149000,0,149000,,
OPO000293_P013,O000293,U0121,2025-12-04 20:37:00,자사몰,P013,1,149000,0,149000,,
OPO000294_P003,O000294,U0219,2025-12-04 11:50:00,자사몰,P003,1,59000,0,59000,,
OPO000295_P005,O000295,U0291,2025-12-04 13:38:00,자사몰,P005,1,69000,0,69000,,
OPO000296_P014,O000296,U0149,2025-12-04 13:54:00,자사몰,P014,1,85000,0,85000,,
OPO000297_P000,O000297,U0048,2025-12-05 21:50:00,자사몰,P000,1,29000,0,29000,,
OPO000298_P005,O000298,U0064,2025-12-05 11:15:00,네이버,P005,1,69000,0,69000,,
OPO000299_P006,O000299,U0201,2025-12-05 18:40:00,쿠팡,P006,1,45000,0,45000,,
OPO000300_P011,O000300,U0038,2025-12-05 21:05:00,네이버,P011,1,55000,0,55000,,
OPO000301_P013,O000301,U0188,2025-12-05 16:20:00,쿠팡,P013,1,149000,0,149000,,
OPO000302_P005,O000302,U0047,2025-12-05 16:40:00,네이버,P005,1,69000,0,69000,,
OPO000303_P004,O000303,U0273,2025-12-05 15:52:00,자사몰,P004,1,79000,0,79000,,
OPO000304_P007,O000304,U0145,2025-12-05 18:08:00,자사몰,P007,1,32000,0,32000,,
OPO000305_P000,O000305,U0024,2025-12-05 19:50:00,자사몰,P000,1,29000,0,29000,,
OPO000305_P001,O000305,U0024,2025-12-05 19:50:00,자사몰,P001,1,49000,0,49000,,
OPO000306_P011,O000306,U0080,2025-12-05 09:27:00,쿠팡,P011,1,55000,0,55000,,
OPO000307_P004,O000307,U0154,2025-12-05 13:05:00,자사몰,P004,1,79000,3000,76000,,C002
OPO000308_P012,O000308,U0084,2025-12-05 19:19:00,자사몰,P012,1,65000,0,65000,,
OPO000309_P002,O000309,U0046,2025-12-05 09:13:00,네이버,P002,1,89000,0,89000,,
OPO000310_P013,O000310,U0265,2025-12-05 09:00:00,네이버,P013,1,149000,0,149000,,
OPO000311_P001,O000311,U0216,2025-12-05 16:04:00,네이버,P001,1,49000,0,49000,,
OPO000312_P006,O000312,U0052,2025-12-05 14:56:00,자사몰,P006,1,45000,0,45000,,
OPO000313_P009,O000313,U0068,2025-12-05 19:09:00,네이버,P009,1,98000,3000,95000,,C002
OPO000314_P014,O000314,U0225,2025-12-05 12:40:00,자사몰,P014,1,85000,0,85000,,
OPO000315_P012,O000315,U0226,2025-12-05 10:57:00,지그재그,P012,1,65000,0,65000,,
OPO000316_P003,O000316,U0196,2025-12-05 15:20:00,자사몰,P003,1,59000,0,59000,,
OPO000317_P004,O000317,U0043,2025-12-05 18:38:00,자사몰,P004,1,79000,0,79000,,
OPO000318_P008,O000318,U0013,2025-12-05 19:56:00,지그재그,P008,1,120000,0,120000,,
OPO000319_P014,O000319,U0096,2025-12-05 13:41:00,네이버,P014,1,85000,0,85000,,
OPO000320_P009,O000320,U0122,2025-12-05 10:15:00,쿠팡,P009,1,98000,9800,88200,,C003
OPO000321_P013,O000321,U0006,2025-12-05 14:08:00,에이블리,P013,1,149000,0,149000,,
OPO000322_P012,O000322,U0187,2025-12-05 11:48:00,쿠팡,P012,1,65000,3000,62000,,C002
OPO000323_P012,O000323,U0007,2025-12-05 09:59:00,자사몰,P012,1,65000,0,65000,,
OPO000324_P011,O000324,U0146,2025-12-05 17:49:00,네이버,P011,1,55000,0,55000,,
OPO000325_P001,O000325,U0274,2025-12-05 11:17:00,쿠팡,P001,1,49000,0,49000,,
OPO000326_P009,O000326,U0104,2025-12-05 11:34:00,에이블리,P009,1,98000,0,98000,,
OPO000327_P003,O000327,U0033,2025-12-05 15:46:00,자사몰,P003,1,59000,0,59000,,
OPO000327_P000,O000327,U0033,2025-12-05 15:46:00,자사몰,P000,1,29000,0,29000,,
OPO000328_P010,O000328,U0222,2025-12-05 18:38:00,자사몰,P010,1,38000,0,38000,,
OPO000329_P002,O000329,U0089,2025-12-05 20:08:00,자사몰,P002,1,89000,0,89000,,
OPO000330_P002,O000330,U0177,2025-12-05 21:52:00,쿠팡,P002,1,89000,0,89000,,
OPO000331_P005,O000331,U0137,2025-12-05 10:49:00,네이버,P005,1,69000,0,69000,,
OPO000331_P012,O000331,U0137,2025-12-05 10:49:00,네이버,P012,1,65000,0,65000,,
OPO000332_P007,O000332,U0268,2025-12-05 20:36:00,자사몰,P007,1,32000,0,32000,,
OPO000333_P002,O000333,U0184,2025-12-05 22:36:00,자사몰,P002,1,89000,0,89000,,
OPO000334_P011,O000334,U0052,2025-12-05 19:46:00,지그재그,P011,1,55000,0,55000,,
OPO000335_P005,O000335,U0022,2025-12-05 09:15:00,지그재그,P005,1,69000,0,69000,,
OPO000336_P014,O000336,U0076,2025-12-05 22:02:00,자사몰,P014,1,85000,0,85000,,
OPO000337_P005,O000337,U0214,2025-12-05 12:26:00,자사몰,P005,1,69000,0,69000,,
OPO000337_P004,O000337,U0214,2025-12-05 12:26:00,자사몰,P004,1,79000,0,79000,,
OPO000338_P002,O000338,U0292,2025-12-05 17:43:00,자사몰,P002,1,89000,0,89000,,
OPO000338_P003,O000338,U0292,2025-12-05 17:43:00,자사몰,P003,1,59000,0,59000,,
OPO000339_P004,O000339,U0023,2025-12-05 10:56:00,에이블리,P004,1,79000,0,79000,,
OPO000340_P003,O000340,U0159,2025-12-05 17:29:00,자사몰,P003,1,59000,0,59000,,
OPO000341_P007,O000341,U0155,2025-12-05 12:29:00,네이버,P007,1,32000,0,32000,,
OPO000342_P002,O000342,U0100,2025-12-05 17:48:00,네이버,P002,1,89000,3000,86000,,C002
OPO000343_P000,O000343,U0119,2025-12-05 19:53:00,쿠팡,P000,1,29000,0,29000,,
OPO000344_P004,O000344,U0000,2025-12-05 15:54:00,네이버,P004,1,79000,0,79000,,
OPO000345_P002,O000345,U0271,2025-12-05 15:31:00,에이블리,P002,1,89000,0,89000,,
OPO000345_P011,O000345,U0271,2025-12-05 15:31:00,에이블리,P011,1,55000,0,55000,,
OPO000346_P014,O000346,U0022,2025-12-05 22:33:00,에이블리,P014,1,85000,0,85000,,
OPO000347_P006,O000347,U0043,2025-12-05 17:08:00,쿠팡,P006,1,45000,3000,42000,,C002
OPO000348_P013,O000348,U0222,2025-12-05 11:15:00,네이버,P013,1,149000,0,149000,,
OPO000349_P004,O000349,U0201,2025-12-05 20:20:00,네이버,P004,1,79000,0,79000,,
OPO000350_P001,O000350,U0103,2025-12-05 21:37:00,자사몰,P001,1,49000,0,49000,,
OPO000351_P012,O000351,U0238,2025-12-05 10:34:00,자사몰,P012,1,65000,0,65000,,
OPO000352_P012,O000352,U0157,2025-12-05 22:07:00,쿠팡,P012,1,65000,0,65000,,
OPO000353_P011,O000353,U0020,2025-12-05 22:20:00,자사몰,P011,1,55000,0,55000,,
OPO000354_P013,O000354,U0182,2025-12-05 09:43:00,자사몰,P013,1,149000,0,149000,,
OPO000355_P008,O000355,U0015,2025-12-05 22:28:00,에이블리,P008,1,120000,0,120000,,
OPO000356_P000,O000356,U0236,2025-12-05 21:08:00,자사몰,P000,1,29000,0,29000,,
OPO000357_P010,O000357,U0113,2025-12-05 22:25:00,자사몰,P010,1,38000,0,38000,,
OPO000358_P000,O000358,U0043,2025-12-05 13:58:00,쿠팡,P000,1,29000,0,29000,,
OPO000358_P001,O000358,U0043,2025-12-05 13:58:00,쿠팡,P001,1,49000,0,49000,,
OPO000359_P012,O000359,U0227,2025-12-05 10:57:00,지그재그,P012,1,65000,0,65000,,
OPO000359_P005,O000359,U0227,2025-12-05 10:57:00,지그재그,P005,1,69000,0,69000,,
OPO000360_P006,O000360,U0236,2025-12-05 18:27:00,자사몰,P006,1,45000,3000,42000,,C002
OPO000360_P007,O000360,U0236,2025-12-05 18:27:00,자사몰,P007,1,32000,3000,29000,,C002
OPO000361_P014,O000361,U0088,2025-12-05 11:17:00,자사몰,P014,1,85000,0,85000,,
OPO000362_P007,O000362,U0125,2025-12-05 16:26:00,네이버,P007,1,32000,3000,29000,,C002
OPO000362_P000,O000362,U0125,2025-12-05 16:26:00,네이버,P000,1,29000,3000,26000,,C002
OPO000363_P012,O000363,U0214,2025-12-05 21:33:00,자사몰,P012,1,65000,0,65000,,
OPO000364_P008,O000364,U0009,2025-12-05 21:45:00,에이블리,P008,1,120000,0,120000,,
OPO000365_P002,O000365,U0176,2025-12-06 17:20:00,에이블리,P002,1,89000,3000,86000,,C002
OPO000366_P007,O000366,U0015,2025-12-06 21:17:00,지그재그,P007,1,32000,0,32000,,
OPO000367_P003,O000367,U0299,2025-12-06 11:06:00,에이블리,P003,1,59000,0,59000,,
OPO000368_P012,O000368,U0028,2025-12-06 12:36:00,네이버,P012,1,65000,0,65000,,
OPO000368_P006,O000368,U0028,2025-12-06 12:36:00,네이버,P006,1,45000,0,45000,,
OPO000369_P011,O000369,U0088,2025-12-06 18:20:00,자사몰,P011,1,55000,0,55000,,
OPO000369_P005,O000369,U0088,2025-12-06 18:20:00,자사몰,P005,1,69000,0,69000,,
OPO000370_P009,O000370,U0014,2025-12-06 14:36:00,네이버,P009,1,98000,0,98000,,
OPO000371_P000,O000371,U0252,2025-12-06 11:31:00,쿠팡,P000,1,29000,0,29000,,
OPO000372_P009,O000372,U0112,2025-12-06 16:00:00,자사몰,P009,1,98000,0,98000,,
OPO000373_P013,O000373,U0066,2025-12-06 11:58:00,자사몰,P013,1,149000,3000,146000,,C001
OPO000373_P005,O000373,U0066,2025-12-06 11:58:00,자사몰,P005,1,69000,3000,66000,,C001
OPO000374_P001,O000374,U0072,2025-12-06 22:33:00,네이버,P001,1,49000,0,49000,,
OPO000374_P005,O000374,U0072,2025-12-06 22:33:00,네이버,P005,1,69000,0,69000,,
OPO000375_P002,O000375,U0202,2025-12-06 14:19:00,쿠팡,P002,1,89000,0,89000,,
OPO000376_P011,O000376,U0223,2025-12-06 16:41:00,네이버,P011,1,55000,0,55000,,
OPO000377_P004,O000377,U0182,2025-12-06 18:52:00,자사몰,P004,1,79000,0,79000,,
OPO000378_P009,O000378,U0150,2025-12-06 20:00:00,자사몰,P009,1,98000,0,98000,,
OPO000378_P006,O000378,U0150,2025-12-06 20:00:00,자사몰,P006,1,45000,0,45000,,
OPO000379_P009,O000379,U0290,2025-12-06 18:20:00,자사몰,P009,1,98000,0,98000,,
OPO000379_P003,O000379,U0290,2025-12-06 18:20:00,자사몰,P003,1,59000,0,59000,,
OPO000380_P003,O000380,U0053,2025-12-06 11:21:00,에이블리,P003,1,59000,0,59000,,
OPO000381_P010,O000381,U0163,2025-12-06 10:52:00,자사몰,P010,1,38000,0,38000,,
OPO000382_P001,O000382,U0171,2025-12-06 13:13:00,쿠팡,P001,1,49000,0,49000,,
OPO000383_P006,O000383,U0055,2025-12-06 09:24:00,네이버,P006,1,45000,0,45000,,
OPO000384_P001,O000384,U0211,2025-12-06 15:22:00,쿠팡,P001,1,49000,0,49000,,
OPO000385_P001,O000385,U0295,2025-12-06 19:14:00,네이버,P001,1,49000,0,49000,,
OPO000386_P001,O000386,U0017,2025-12-06 14:16:00,자사몰,P001,1,49000,0,49000,,
OPO000386_P005,O000386,U0017,2025-12-06 14:16:00,자사몰,P005,1,69000,0,69000,,
OPO000387_P001,O000387,U0192,2025-12-06 10:35:00,자사몰,P001,1,49000,0,49000,,
OPO000387_P005,O000387,U0192,2025-12-06 10:35:00,자사몰,P005,1,69000,0,69000,,
OPO000388_P014,O000388,U0247,2025-12-06 15:41:00,네이버,P014,1,85000,0,85000,,
OPO000389_P008,O000389,U0027,2025-12-06 12:12:00,자사몰,P008,1,120000,0,120000,,
OPO000390_P000,O000390,U0276,2025-12-06 13:19:00,자사몰,P000,1,29000,0,29000,,
OPO000391_P006,O000391,U0281,2025-12-06 11:03:00,지그재그,P006,1,45000,4500,40500,,C003
OPO000392_P004,O000392,U0245,2025-12-06 09:13:00,자사몰,P004,1,79000,0,79000,,
OPO000393_P007,O000393,U0242,2025-12-06 13:50:00,지그재그,P007,1,32000,0,32000,,
OPO000394_P014,O000394,U0135,2025-12-06 17:24:00,자사몰,P014,1,85000,0,85000,,
OPO000395_P003,O000395,U0095,2025-12-06 13:28:00,쿠팡,P003,1,59000,0,59000,,
OPO000396_P001,O000396,U0288,2025-12-06 21:44:00,자사몰,P001,1,49000,0,49000,,
OPO000397_P000,O000397,U0277,2025-12-06 21:37:00,쿠팡,P000,1,29000,0,29000,,
OPO000398_P007,O000398,U0267,2025-12-06 17:43:00,쿠팡,P007,1,32000,0,32000,,
OPO000398_P009,O000398,U0267,2025-12-06 17:43:00,쿠팡,P009,1,98000,0,98000,,
OPO000399_P000,O000399,U0243,2025-12-06 15:57:00,자사몰,P000,1,29000,0,29000,,
OPO000399_P008,O000399,U0243,2025-12-06 15:57:00,자사몰,P008,1,120000,0,120000,,
OPO000400_P012,O000400,U0264,2025-12-06 19:39:00,지그재그,P012,1,65000,0,65000,,
OPO000401_P006,O000401,U0085,2025-12-06 21:12:00,에이블리,P006,1,45000,3000,42000,,C002
OPO000402_P004,O000402,U0103,2025-12-06 19:09:00,에이블리,P004,1,79000,0,79000,,
OPO000402_P005,O000402,U0103,2025-12-06 19:09:00,에이블리,P005,1,69000,0,69000,,
OPO000403_P013,O000403,U0034,2025-12-06 17:25:00,자사몰,P013,1,149000,0,149000,,
OPO000404_P009,O000404,U0234,2025-12-06 09:50:00,에이블리,P009,1,98000,0,98000,,
OPO000405_P009,O000405,U0214,2025-12-06 11:09:00,자사몰,P009,1,98000,0,98000,,
OPO000406_P004,O000406,U0051,2025-12-06 18:49:00,에이블리,P004,1,79000,0,79000,,
OPO000407_P009,O000407,U0176,2025-12-06 13:24:00,지그재그,P009,1,98000,0,98000,,
OPO000408_P010,O000408,U0019,2025-12-06 15:09:00,자사몰,P010,1,38000,0,38000,,
OPO000409_P011,O000409,U0019,2025-12-06 14:44:00,자사몰,P011,1,55000,0,55000,,
OPO000410_P004,O000410,U0137,2025-12-06 09:21:00,지그재그,P004,1,79000,0,79000,,
OPO000410_P014,O000410,U0137,2025-12-06 09:21:00,지그재그,P014,1,85000,0,85000,,
OPO000411_P003,O000411,U0251,2025-12-06 19:06:00,지그재그,P003,1,59000,0,59000,,
OPO000411_P002,O000411,U0251,2025-12-06 19:06:00,지그재그,P002,1,89000,0,89000,,
OPO000412_P009,O000412,U0226,2025-12-06 14:17:00,네이버,P009,1,98000,0,98000,,
OPO000413_P012,O000413,U0096,2025-12-06 22:26:00,쿠팡,P012,1,65000,0,65000,,
OPO000414_P004,O000414,U0191,2025-12-06 17:50:00,지그재그,P004,1,79000,0,79000,,
OPO000415_P000,O000415,U0206,2025-12-06 22:33:00,자사몰,P000,1,29000,0,29000,,
OPO000415_P002,O000415,U0206,2025-12-06 22:33:00,자사몰,P002,1,89000,0,89000,,
OPO000416_P014,O000416,U0102,2025-12-06 12:02:00,지그재그,P014,1,85000,0,85000,,
OPO000417_P010,O000417,U0101,2025-12-06 22:29:00,자사몰,P010,1,38000,0,38000,,
OPO000418_P013,O000418,U0015,2025-12-06 16:38:00,자사몰,P013,1,149000,0,149000,,
OPO000419_P011,O000419,U0282,2025-12-06 11:53:00,자사몰,P011,1,55000,0,55000,,
OPO000419_P013,O000419,U0282,2025-12-06 11:53:00,자사몰,P013,1,149000,0,149000,,
OPO000420_P012,O000420,U0145,2025-12-06 09:10:00,자사몰,P012,1,65000,0,65000,,
OPO000420_P003,O000420,U0145,2025-12-06 09:10:00,자사몰,P003,1,59000,0,59000,,
OPO000421_P000,O000421,U0115,2025-12-06 13:41:00,네이버,P000,1,29000,0,29000,,
OPO000422_P012,O000422,U0004,2025-12-06 11:41:00,쿠팡,P012,1,65000,3000,62000,,C001
OPO000423_P014,O000423,U0156,2025-12-06 20:41:00,네이버,P014,1,85000,0,85000,,
OPO000424_P008,O000424,U0178,2025-12-06 12:29:00,쿠팡,P008,1,120000,0,120000,,
OPO000425_P013,O000425,U0203,2025-12-06 09:32:00,쿠팡,P013,1,149000,0,149000,,
OPO000425_P014,O000425,U0203,2025-12-06 09:32:00,쿠팡,P014,1,85000,0,85000,,
OPO000426_P004,O000426,U0144,2025-12-06 10:30:00,자사몰,P004,1,79000,0,79000,,
OPO000427_P003,O000427,U0141,2025-12-06 20:57:00,자사몰,P003,1,59000,0,59000,,
OPO000428_P009,O000428,U0123,2025-12-06 21:54:00,지그재그,P009,1,98000,0,98000,,
OPO000428_P006,O000428,U0123,2025-12-06 21:54:00,지그재그,P006,1,45000,0,45000,,
OPO000429_P004,O000429,U0071,2025-12-06 19:31:00,네이버,P004,1,79000,0,79000,,
OPO000429_P006,O000429,U0071,2025-12-06 19:31:00,네이버,P006,1,45000,0,45000,,
OPO000430_P011,O000430,U0018,2025-12-06 18:52:00,쿠팡,P011,1,55000,0,55000,,
OPO000431_P005,O000431,U0273,2025-12-06 16:58:00,네이버,P005,1,69000,0,69000,,
OPO000431_P008,O000431,U0273,2025-12-06 16:58:00,네이버,P008,1,120000,0,120000,,
OPO000432_P007,O000432,U0087,2025-12-06 17:11:00,지그재그,P007,1,32000,0,32000,,
OPO000433_P010,O000433,U0132,2025-12-07 17:48:00,네이버,P010,1,38000,0,38000,,
OPO000433_P005,O000433,U0132,2025-12-07 17:48:00,네이버,P005,1,69000,0,69000,,
OPO000434_P012,O000434,U0113,2025-12-07 20:55:00,자사몰,P012,1,65000,0,65000,,
OPO000435_P007,O000435,U0190,2025-12-07 13:29:00,자사몰,P007,1,32000,0,32000,,
OPO000435_P000,O000435,U0190,2025-12-07 13:29:00,자사몰,P000,1,29000,0,29000,,
OPO000436_P003,O000436,U0298,2025-12-07 18:04:00,쿠팡,P003,1,59000,0,59000,,
OPO000437_P002,O000437,U0195,2025-12-07 15:03:00,쿠팡,P002,1,89000,0,89000,,
OPO000437_P014,O000437,U0195,2025-12-07 15:03:00,쿠팡,P014,1,85000,0,85000,,
OPO000438_P007,O000438,U0175,2025-12-07 18:57:00,쿠팡,P007,1,32000,0,32000,,
OPO000438_P002,O000438,U0175,2025-12-07 18:57:00,쿠팡,P002,1,89000,0,89000,,
OPO000439_P002,O000439,U0092,2025-12-07 16:21:00,네이버,P002,1,89000,0,89000,,
OPO000440_P002,O000440,U0029,2025-12-07 13:13:00,자사몰,P002,1,89000,0,89000,,
OPO000441_P009,O000441,U0081,2025-12-07 21:49:00,쿠팡,P009,1,98000,0,98000,,
OPO000442_P008,O000442,U0219,2025-12-07 16:24:00,쿠팡,P008,1,120000,0,120000,,
OPO000443_P003,O000443,U0191,2025-12-07 14:48:00,에이블리,P003,1,59000,0,59000,,
OPO000443_P000,O000443,U0191,2025-12-07 14:48:00,에이블리,P000,1,29000,0,29000,,
OPO000444_P006,O000444,U0127,2025-12-07 14:19:00,자사몰,P006,1,45000,0,45000,,
OPO000445_P004,O000445,U0156,2025-12-07 22:02:00,자사몰,P004,1,79000,0,79000,,
OPO000446_P002,O000446,U0266,2025-12-07 14:27:00,쿠팡,P002,1,89000,0,89000,,
OPO000446_P005,O000446,U0266,2025-12-07 14:27:00,쿠팡,P005,1,69000,0,69000,,
OPO000447_P014,O000447,U0250,2025-12-07 12:10:00,자사몰,P014,1,85000,0,85000,,
OPO000447_P012,O000447,U0250,2025-12-07 12:10:00,자사몰,P012,1,65000,0,65000,,
OPO000448_P009,O000448,U0116,2025-12-07 11:13:00,자사몰,P009,1,98000,0,98000,,
OPO000449_P014,O000449,U0063,2025-12-07 19:50:00,자사몰,P014,1,85000,0,85000,,
OPO000450_P010,O000450,U0273,2025-12-07 18:03:00,네이버,P010,1,38000,0,38000,,
OPO000451_P008,O000451,U0024,2025-12-07 15:28:00,네이버,P008,1,120000,0,120000,,
OPO000452_P006,O000452,U0078,2025-12-07 19:40:00,자사몰,P006,1,45000,0,45000,,
